CMDLINE python3 simulation.py
MEM 353.039062 1562421076.8303
MEM 353.039062 1562421076.9626
MEM 353.039062 1562421077.0944
MEM 353.039062 1562421077.2279
MEM 353.039062 1562421077.3539
MEM 353.039062 1562421077.4826
MEM 353.039062 1562421077.6143
MEM 353.039062 1562421077.7467
MEM 353.039062 1562421077.8670
MEM 353.039062 1562421077.9833
MEM 353.039062 1562421078.1144
MEM 353.039062 1562421078.2344
MEM 353.039062 1562421078.3622
MEM 353.039062 1562421078.5030
MEM 353.039062 1562421078.6246
MEM 353.039062 1562421078.7416
MEM 353.039062 1562421078.8551
MEM 353.039062 1562421078.9777
MEM 353.039062 1562421079.1082
MEM 353.039062 1562421079.2388
MEM 353.039062 1562421079.3694
MEM 353.039062 1562421079.5027
MEM 353.039062 1562421079.6371
MEM 353.039062 1562421079.7698
MEM 353.039062 1562421079.8915
MEM 353.039062 1562421080.0051
MEM 353.039062 1562421080.1325
MEM 353.039062 1562421080.2685
MEM 353.039062 1562421080.3953
MEM 353.039062 1562421080.5154
MEM 353.039062 1562421080.6364
MEM 353.039062 1562421080.7657
MEM 353.039062 1562421080.8856
MEM 353.039062 1562421081.0089
MEM 353.039062 1562421081.1284
MEM 353.039062 1562421081.2553
MEM 353.039062 1562421081.3752
MEM 353.039062 1562421081.4953
MEM 353.039062 1562421081.6153
MEM 353.039062 1562421081.7382
MEM 353.039062 1562421081.8697
MEM 353.039062 1562421082.0008
MEM 353.039062 1562421082.1270
MEM 353.039062 1562421082.2580
MEM 353.039062 1562421082.3888
MEM 353.039062 1562421082.5214
MEM 353.039062 1562421082.6545
MEM 353.039062 1562421082.7846
MEM 353.039062 1562421082.9172
MEM 353.039062 1562421083.0466
MEM 353.039062 1562421083.1797
MEM 353.039062 1562421083.3109
MEM 353.039062 1562421083.4444
MEM 353.039062 1562421083.5644
MEM 353.039062 1562421083.6956
MEM 353.039062 1562421083.8274
MEM 353.089844 1562421083.9602
MEM 353.089844 1562421084.0771
MEM 353.089844 1562421084.2021
MEM 353.089844 1562421084.3320
MEM 353.089844 1562421084.4616
MEM 353.089844 1562421084.5915
MEM 353.089844 1562421084.7238
MEM 353.089844 1562421084.8580
MEM 353.089844 1562421084.9913
MEM 353.089844 1562421085.1212
MEM 353.089844 1562421085.2505
MEM 353.089844 1562421085.3833
MEM 353.089844 1562421085.5156
MEM 353.089844 1562421085.6489
MEM 353.089844 1562421085.7675
MEM 353.089844 1562421085.8982
MEM 353.089844 1562421086.0318
MEM 353.089844 1562421086.1665
MEM 353.089844 1562421086.2960
MEM 353.089844 1562421086.4239
MEM 353.089844 1562421086.5543
MEM 353.089844 1562421086.6866
MEM 353.089844 1562421086.8195
MEM 353.089844 1562421086.9465
MEM 353.089844 1562421087.0778
MEM 353.089844 1562421087.2098
MEM 353.089844 1562421087.3283
MEM 353.089844 1562421087.4556
MEM 353.089844 1562421087.5862
MEM 353.089844 1562421087.7160
MEM 353.089844 1562421087.8465
MEM 353.089844 1562421087.9774
MEM 353.089844 1562421088.1090
MEM 353.089844 1562421088.2386
MEM 353.089844 1562421088.3706
MEM 353.089844 1562421088.4998
MEM 353.089844 1562421088.6303
MEM 353.089844 1562421088.7590
MEM 353.089844 1562421088.8931
MEM 353.089844 1562421089.0222
MEM 353.089844 1562421089.1405
MEM 353.089844 1562421089.2702
MEM 353.089844 1562421089.3997
MEM 325.214844 1562421089.5355
MEM 325.214844 1562421089.6669
MEM 325.214844 1562421089.7912
MEM 325.214844 1562421089.9227
MEM 325.214844 1562421090.0539
MEM 325.214844 1562421090.1870
MEM 325.214844 1562421090.3070
MEM 325.214844 1562421090.4204
MEM 325.214844 1562421090.5394
MEM 325.214844 1562421090.6693
MEM 325.214844 1562421090.7985
MEM 325.214844 1562421090.9319
MEM 327.015625 1562421091.0540
MEM 340.937500 1562421091.1675
MEM 350.992188 1562421091.2934
MEM 353.054688 1562421091.4190
MEM 353.054688 1562421091.5391
MEM 353.054688 1562421091.6631
MEM 353.054688 1562421091.7827
MEM 353.054688 1562421091.9036
MEM 353.054688 1562421092.0298
MEM 353.054688 1562421092.1565
MEM 353.054688 1562421092.2847
MEM 353.054688 1562421092.4049
MEM 353.054688 1562421092.5245
MEM 353.054688 1562421092.6474
MEM 353.054688 1562421092.7745
MEM 353.054688 1562421092.9002
MEM 353.054688 1562421093.0195
MEM 353.054688 1562421093.1432
MEM 320.710938 1562421093.2749
MEM 320.710938 1562421093.3951
MEM 320.710938 1562421093.5151
MEM 320.710938 1562421093.6497
MEM 320.710938 1562421093.7699
MEM 320.710938 1562421093.8897
MEM 320.710938 1562421094.0115
MEM 320.710938 1562421094.1347
MEM 320.710938 1562421094.2494
MEM 320.710938 1562421094.3673
MEM 320.710938 1562421094.4970
MEM 320.710938 1562421094.6266
MEM 335.660156 1562421094.7421
MEM 349.066406 1562421094.8594
MEM 352.933594 1562421094.9922
MEM 352.933594 1562421095.1226
MEM 352.933594 1562421095.2510
MEM 352.933594 1562421095.3804
MEM 352.933594 1562421095.5141
MEM 352.933594 1562421095.6414
MEM 352.933594 1562421095.7749
MEM 352.933594 1562421095.9073
MEM 352.933594 1562421096.0357
MEM 352.933594 1562421096.1663
MEM 352.933594 1562421096.2946
MEM 352.933594 1562421096.4128
MEM 352.933594 1562421096.5439
MEM 352.933594 1562421096.6744
MEM 352.933594 1562421096.8077
MEM 352.933594 1562421096.9325
MEM 352.933594 1562421097.0663
MEM 352.933594 1562421097.1954
MEM 352.933594 1562421097.3275
MEM 352.933594 1562421097.4607
MEM 352.933594 1562421097.5936
MEM 352.933594 1562421097.7266
MEM 352.933594 1562421097.8599
MEM 352.933594 1562421097.9932
MEM 352.933594 1562421098.1138
MEM 352.933594 1562421098.2303
MEM 352.933594 1562421098.3582
MEM 352.933594 1562421098.4950
MEM 352.933594 1562421098.6305
MEM 352.933594 1562421098.7664
MEM 352.933594 1562421098.8986
MEM 352.933594 1562421099.0298
MEM 352.933594 1562421099.1624
MEM 352.933594 1562421099.2943
MEM 352.933594 1562421099.4235
MEM 352.933594 1562421099.5499
MEM 352.933594 1562421099.6736
MEM 352.933594 1562421099.7893
MEM 352.933594 1562421099.9055
MEM 352.933594 1562421100.0303
MEM 352.933594 1562421100.1712
MEM 352.933594 1562421100.3003
MEM 352.933594 1562421100.4181
MEM 352.933594 1562421100.5497
MEM 352.933594 1562421100.6758
MEM 352.933594 1562421100.8015
MEM 352.933594 1562421100.9347
MEM 352.933594 1562421101.0583
MEM 352.933594 1562421101.1782
MEM 352.933594 1562421101.3005
MEM 352.933594 1562421101.4270
MEM 352.933594 1562421101.5662
MEM 352.933594 1562421101.7013
MEM 352.933594 1562421101.8365
MEM 352.933594 1562421101.9543
MEM 352.933594 1562421102.0817
MEM 352.933594 1562421102.2145
MEM 352.933594 1562421102.3381
MEM 352.933594 1562421102.4737
MEM 352.933594 1562421102.5969
MEM 352.933594 1562421102.7253
MEM 352.933594 1562421102.8513
MEM 352.933594 1562421102.9710
MEM 352.933594 1562421103.0907
MEM 352.933594 1562421103.2116
MEM 352.933594 1562421103.3313
MEM 352.933594 1562421103.4541
MEM 352.933594 1562421103.5829
MEM 352.933594 1562421103.7021
MEM 352.933594 1562421103.8233
MEM 352.933594 1562421103.9432
MEM 352.933594 1562421104.0632
MEM 352.933594 1562421104.1873
MEM 352.933594 1562421104.3121
MEM 354.996094 1562421104.4394
MEM 354.996094 1562421104.5591
MEM 354.996094 1562421104.6791
MEM 354.996094 1562421104.8138
MEM 354.996094 1562421104.9354
MEM 354.996094 1562421105.0551
MEM 354.996094 1562421105.1941
MEM 354.996094 1562421105.3285
MEM 354.996094 1562421105.4517
MEM 354.996094 1562421105.5783
MEM 354.996094 1562421105.6939
MEM 354.996094 1562421105.8115
MEM 354.996094 1562421105.9388
MEM 354.996094 1562421106.0706
MEM 354.996094 1562421106.1975
MEM 354.996094 1562421106.3139
MEM 327.714844 1562421106.4393
MEM 327.714844 1562421106.5699
MEM 327.714844 1562421106.6999
MEM 327.714844 1562421106.8299
MEM 327.714844 1562421106.9607
MEM 327.714844 1562421107.0928
MEM 327.714844 1562421107.2222
MEM 327.714844 1562421107.3531
MEM 327.714844 1562421107.4896
MEM 327.714844 1562421107.6247
MEM 327.714844 1562421107.7585
MEM 329.000000 1562421107.8756
MEM 342.921875 1562421107.9938
MEM 352.976562 1562421108.1321
MEM 355.039062 1562421108.2691
MEM 355.039062 1562421108.4020
MEM 355.039062 1562421108.5345
MEM 355.039062 1562421108.6696
MEM 355.039062 1562421108.8088
MEM 355.039062 1562421108.9560
MEM 355.039062 1562421109.0912
MEM 355.039062 1562421109.2171
MEM 355.039062 1562421109.3380
MEM 355.039062 1562421109.4575
MEM 355.039062 1562421109.5772
MEM 355.039062 1562421109.6992
MEM 355.039062 1562421109.8288
MEM 355.039062 1562421109.9481
MEM 355.039062 1562421110.0725
MEM 355.039062 1562421110.2080
MEM 355.039062 1562421110.3368
MEM 355.039062 1562421110.4632
MEM 355.039062 1562421110.5829
MEM 355.039062 1562421110.7026
MEM 355.039062 1562421110.8223
MEM 355.039062 1562421110.9457
MEM 355.039062 1562421111.0652
MEM 355.039062 1562421111.1912
MEM 355.039062 1562421111.3137
MEM 355.039062 1562421111.4398
MEM 355.039062 1562421111.5595
MEM 355.039062 1562421111.6840
MEM 355.039062 1562421111.8043
MEM 355.039062 1562421111.9312
MEM 355.039062 1562421112.0522
MEM 355.039062 1562421112.1789
MEM 355.039062 1562421112.2985
MEM 355.039062 1562421112.4238
MEM 355.039062 1562421112.5447
MEM 355.039062 1562421112.6643
MEM 355.039062 1562421112.7841
MEM 355.039062 1562421112.9174
MEM 355.039062 1562421113.0434
MEM 355.039062 1562421113.1675
MEM 355.039062 1562421113.2871
MEM 355.039062 1562421113.4071
MEM 355.039062 1562421113.5308
MEM 355.039062 1562421113.6445
MEM 355.039062 1562421113.7665
MEM 355.039062 1562421113.8975
MEM 328.214844 1562421114.0320
MEM 328.214844 1562421114.1633
MEM 328.214844 1562421114.2933
MEM 328.214844 1562421114.4191
MEM 328.214844 1562421114.5480
MEM 328.214844 1562421114.6637
MEM 328.214844 1562421114.7803
MEM 328.214844 1562421114.9127
MEM 328.214844 1562421115.0394
MEM 328.214844 1562421115.1592
MEM 328.214844 1562421115.2828
MEM 328.214844 1562421115.4102
MEM 328.214844 1562421115.5294
MEM 328.984375 1562421115.6568
MEM 342.906250 1562421115.7952
MEM 352.960938 1562421115.9525
MEM 355.023438 1562421116.0936
MEM 355.023438 1562421116.2403
MEM 355.023438 1562421116.3792
MEM 355.023438 1562421116.5333
MEM 355.023438 1562421116.6748
MEM 355.023438 1562421116.8170
MEM 355.023438 1562421116.9583
MEM 355.023438 1562421117.0790
MEM 355.023438 1562421117.2012
MEM 355.023438 1562421117.3350
MEM 355.023438 1562421117.4681
MEM 355.023438 1562421117.6250
MEM 355.023438 1562421117.7693
MEM 355.023438 1562421117.9068
MEM 355.023438 1562421118.0283
MEM 355.023438 1562421118.1500
MEM 355.023438 1562421118.2798
MEM 355.023438 1562421118.4333
MEM 355.023438 1562421118.5636
MEM 355.023438 1562421118.6888
MEM 355.023438 1562421118.8082
MEM 355.023438 1562421118.9559
MEM 355.023438 1562421119.0881
MEM 355.023438 1562421119.2133
MEM 355.023438 1562421119.3520
MEM 355.023438 1562421119.4729
MEM 355.023438 1562421119.5895
MEM 355.023438 1562421119.7038
MEM 355.023438 1562421119.8277
MEM 355.023438 1562421119.9585
MEM 355.023438 1562421120.0873
MEM 355.023438 1562421120.2186
MEM 355.023438 1562421120.3529
MEM 355.023438 1562421120.4912
MEM 355.023438 1562421120.6221
MEM 355.023438 1562421120.7419
MEM 355.023438 1562421120.8947
MEM 355.023438 1562421121.0200
MEM 355.023438 1562421121.1449
MEM 355.023438 1562421121.2968
MEM 355.023438 1562421121.4222
MEM 355.023438 1562421121.5474
MEM 355.023438 1562421121.6671
MEM 355.023438 1562421121.7817
MEM 355.023438 1562421121.9005
MEM 355.023438 1562421122.0311
MEM 355.023438 1562421122.1595
MEM 355.023438 1562421122.2928
MEM 355.023438 1562421122.4242
MEM 355.023438 1562421122.5518
MEM 355.023438 1562421122.6821
MEM 355.023438 1562421122.8022
MEM 355.023438 1562421122.9322
MEM 355.023438 1562421123.0642
MEM 355.023438 1562421123.2053
MEM 355.023438 1562421123.3387
MEM 355.023438 1562421123.4593
MEM 355.023438 1562421123.5737
MEM 355.023438 1562421123.6913
MEM 355.023438 1562421123.8162
MEM 355.023438 1562421123.9474
MEM 355.023438 1562421124.0783
MEM 355.023438 1562421124.2111
MEM 355.023438 1562421124.3427
MEM 355.023438 1562421124.4743
MEM 355.023438 1562421124.6085
MEM 355.023438 1562421124.7398
MEM 355.023438 1562421124.8685
MEM 355.023438 1562421125.0014
MEM 355.023438 1562421125.1264
MEM 355.023438 1562421125.2459
MEM 357.082031 1562421125.3930
MEM 357.082031 1562421125.5186
MEM 357.082031 1562421125.6384
MEM 357.082031 1562421125.7601
MEM 357.082031 1562421125.8802
MEM 357.082031 1562421125.9999
MEM 357.082031 1562421126.1275
MEM 357.082031 1562421126.2529
MEM 357.082031 1562421126.3753
MEM 357.082031 1562421126.5020
MEM 357.082031 1562421126.6228
MEM 357.082031 1562421126.7445
MEM 357.082031 1562421126.8701
MEM 357.082031 1562421126.9943
MEM 357.082031 1562421127.1150
MEM 357.082031 1562421127.2534
MEM 336.714844 1562421127.3901
MEM 336.714844 1562421127.5204
MEM 336.714844 1562421127.6456
MEM 336.714844 1562421127.7671
MEM 336.714844 1562421127.8858
MEM 336.714844 1562421128.0048
MEM 336.714844 1562421128.1331
MEM 336.714844 1562421128.2630
MEM 336.714844 1562421128.3923
MEM 336.714844 1562421128.5234
MEM 336.714844 1562421128.6597
MEM 336.714844 1562421128.8178
MEM 336.714844 1562421128.9359
MEM 344.960938 1562421129.0583
MEM 355.015625 1562421129.1895
MEM 357.078125 1562421129.3393
MEM 357.078125 1562421129.4791
MEM 357.078125 1562421129.6104
MEM 357.078125 1562421129.7779
MEM 357.078125 1562421129.9095
MEM 357.078125 1562421130.0476
MEM 357.078125 1562421130.1804
MEM 357.078125 1562421130.3011
MEM 357.078125 1562421130.4260
MEM 357.078125 1562421130.5478
MEM 357.078125 1562421130.6676
MEM 357.078125 1562421130.7999
MEM 357.078125 1562421130.9248
MEM 357.078125 1562421131.0474
MEM 357.078125 1562421131.1716
MEM 357.078125 1562421131.2918
MEM 357.078125 1562421131.4152
MEM 357.078125 1562421131.5394
MEM 357.078125 1562421131.6691
MEM 357.078125 1562421131.7957
MEM 357.078125 1562421131.9195
MEM 357.078125 1562421132.0476
MEM 357.078125 1562421132.1673
MEM 357.078125 1562421132.3125
MEM 357.078125 1562421132.4361
MEM 357.078125 1562421132.5644
MEM 357.078125 1562421132.6913
MEM 357.078125 1562421132.8136
MEM 357.078125 1562421132.9339
MEM 357.078125 1562421133.0550
MEM 357.078125 1562421133.1748
MEM 357.078125 1562421133.2996
MEM 357.078125 1562421133.4280
MEM 357.078125 1562421133.5530
MEM 357.078125 1562421133.7012
MEM 357.078125 1562421133.8272
MEM 357.078125 1562421133.9581
MEM 357.078125 1562421134.0862
MEM 357.078125 1562421134.2148
MEM 357.078125 1562421134.3441
MEM 357.078125 1562421134.4723
MEM 357.078125 1562421134.5874
MEM 357.078125 1562421134.7052
MEM 357.078125 1562421134.8347
MEM 357.078125 1562421134.9670
MEM 357.078125 1562421135.0942
MEM 357.078125 1562421135.2125
MEM 357.078125 1562421135.3324
MEM 357.078125 1562421135.4584
MEM 336.214844 1562421135.5910
MEM 336.214844 1562421135.7229
MEM 336.214844 1562421135.8539
MEM 336.214844 1562421135.9880
MEM 336.214844 1562421136.1190
MEM 336.214844 1562421136.2516
MEM 336.214844 1562421136.3945
MEM 336.214844 1562421136.5443
MEM 336.214844 1562421136.6775
MEM 336.214844 1562421136.8052
MEM 336.214844 1562421136.9391
MEM 336.214844 1562421137.0842
MEM 336.214844 1562421137.2231
MEM 344.976562 1562421137.3590
MEM 355.031250 1562421137.5077
MEM 356.835938 1562421137.6266
MEM 356.835938 1562421137.7725
MEM 356.835938 1562421137.9312
MEM 356.835938 1562421138.0835
MEM 356.835938 1562421138.2166
MEM 356.835938 1562421138.3567
MEM 356.835938 1562421138.4911
MEM 356.835938 1562421138.6272
MEM 356.835938 1562421138.7627
MEM 356.835938 1562421138.8917
MEM 356.835938 1562421139.0269
MEM 356.835938 1562421139.1619
MEM 356.835938 1562421139.2970
MEM 356.835938 1562421139.4321
MEM 356.835938 1562421139.5518
MEM 356.835938 1562421139.6718
MEM 356.835938 1562421139.7972
MEM 356.835938 1562421139.9202
MEM 356.835938 1562421140.0471
MEM 356.835938 1562421140.1827
MEM 356.835938 1562421140.3085
MEM 356.835938 1562421140.4311
MEM 356.835938 1562421140.5586
MEM 356.835938 1562421140.6793
MEM 356.835938 1562421140.7994
MEM 356.835938 1562421140.9227
MEM 356.835938 1562421141.0469
MEM 356.835938 1562421141.1741
MEM 356.835938 1562421141.2914
MEM 356.835938 1562421141.4098
MEM 356.835938 1562421141.5402
MEM 356.835938 1562421141.6744
MEM 356.835938 1562421141.8017
MEM 356.835938 1562421141.9177
MEM 356.835938 1562421142.0507
MEM 356.835938 1562421142.1825
MEM 356.835938 1562421142.3147
MEM 356.835938 1562421142.4462
MEM 356.835938 1562421142.5742
MEM 356.835938 1562421142.7054
MEM 356.835938 1562421142.8388
MEM 356.835938 1562421142.9717
MEM 356.835938 1562421143.1027
MEM 356.835938 1562421143.2366
MEM 356.835938 1562421143.3680
MEM 356.835938 1562421143.4856
MEM 356.835938 1562421143.6037
MEM 356.835938 1562421143.7343
MEM 356.835938 1562421143.8661
MEM 356.835938 1562421143.9960
MEM 356.835938 1562421144.1265
MEM 356.835938 1562421144.2586
MEM 356.835938 1562421144.3910
MEM 356.835938 1562421144.5225
MEM 356.835938 1562421144.6505
MEM 356.835938 1562421144.7827
MEM 356.835938 1562421144.9139
MEM 356.835938 1562421145.0345
MEM 356.835938 1562421145.1485
MEM 356.835938 1562421145.2708
MEM 356.835938 1562421145.4032
MEM 356.835938 1562421145.5342
MEM 356.835938 1562421145.6588
MEM 356.835938 1562421145.7956
MEM 356.835938 1562421145.9268
MEM 358.898438 1562421146.0440
MEM 358.898438 1562421146.1798
MEM 358.898438 1562421146.3241
MEM 358.898438 1562421146.4575
MEM 358.898438 1562421146.5879
MEM 358.898438 1562421146.7203
MEM 358.898438 1562421146.8462
MEM 358.898438 1562421146.9832
MEM 358.898438 1562421147.1104
MEM 358.898438 1562421147.2582
MEM 358.898438 1562421147.3841
MEM 358.898438 1562421147.5130
MEM 358.898438 1562421147.6598
MEM 358.898438 1562421147.8330
MEM 358.898438 1562421148.0171
MEM 358.898438 1562421148.1781
MEM 358.898438 1562421148.3292
MEM 358.898438 1562421148.4517
MEM 358.898438 1562421148.5919
MEM 358.898438 1562421148.7295
MEM 358.898438 1562421148.8810
MEM 358.898438 1562421149.0031
MEM 358.898438 1562421149.1185
MEM 358.898438 1562421149.2727
MEM 358.898438 1562421149.4269
MEM 358.898438 1562421149.5702
MEM 358.898438 1562421149.7033
MEM 358.898438 1562421149.8323
MEM 358.898438 1562421149.9582
MEM 358.898438 1562421150.0811
MEM 358.898438 1562421150.2006
MEM 358.898438 1562421150.3274
MEM 358.898438 1562421150.4662
MEM 358.898438 1562421150.5979
MEM 358.898438 1562421150.7192
MEM 358.898438 1562421150.8475
MEM 358.898438 1562421150.9671
MEM 358.898438 1562421151.0868
MEM 358.898438 1562421151.2071
MEM 358.898438 1562421151.3422
MEM 358.898438 1562421151.4772
MEM 358.898438 1562421151.6124
MEM 358.898438 1562421151.7573
MEM 358.898438 1562421151.8925
MEM 358.898438 1562421152.0132
MEM 358.898438 1562421152.1291
MEM 358.898438 1562421152.2466
MEM 358.898438 1562421152.3820
MEM 358.898438 1562421152.5027
MEM 358.898438 1562421152.6263
MEM 358.898438 1562421152.7615
MEM 358.898438 1562421152.8820
MEM 358.898438 1562421153.0096
MEM 358.898438 1562421153.1415
MEM 358.898438 1562421153.2673
MEM 358.898438 1562421153.3876
MEM 358.898438 1562421153.5133
MEM 358.898438 1562421153.6381
MEM 358.898438 1562421153.7655
MEM 358.898438 1562421153.8883
MEM 358.898438 1562421154.0126
MEM 358.898438 1562421154.1377
MEM 358.898438 1562421154.2591
MEM 358.898438 1562421154.3830
MEM 358.898438 1562421154.5050
MEM 358.898438 1562421154.6325
MEM 358.898438 1562421154.7512
MEM 358.898438 1562421154.8673
MEM 358.898438 1562421154.9922
MEM 358.898438 1562421155.1192
MEM 358.898438 1562421155.2389
MEM 358.898438 1562421155.3592
MEM 358.898438 1562421155.4792
MEM 358.898438 1562421155.6033
MEM 358.898438 1562421155.7291
MEM 358.898438 1562421155.8490
MEM 358.898438 1562421155.9745
MEM 358.898438 1562421156.0942
MEM 358.898438 1562421156.2145
MEM 358.898438 1562421156.3532
MEM 358.898438 1562421156.4697
MEM 332.714844 1562421156.6154
MEM 332.714844 1562421156.7387
MEM 332.714844 1562421156.8979
MEM 332.714844 1562421157.0376
MEM 332.714844 1562421157.1669
MEM 332.714844 1562421157.2973
MEM 332.714844 1562421157.4570
MEM 332.714844 1562421157.5861
MEM 332.714844 1562421157.7166
MEM 332.714844 1562421157.8501
MEM 332.714844 1562421157.9823
MEM 332.714844 1562421158.1180
MEM 332.714844 1562421158.2498
MEM 332.714844 1562421158.3752
MEM 332.714844 1562421158.5211
MEM 332.714844 1562421158.6731
MEM 332.714844 1562421158.7983
MEM 353.078125 1562421158.9192
MEM 359.007812 1562421159.0541
MEM 359.007812 1562421159.1859
MEM 359.007812 1562421159.3007
MEM 359.007812 1562421159.4200
MEM 359.007812 1562421159.5539
MEM 359.007812 1562421159.7094
MEM 359.007812 1562421159.8626
MEM 359.007812 1562421160.0183
MEM 359.007812 1562421160.1384
MEM 359.007812 1562421160.2664
MEM 359.007812 1562421160.3988
MEM 359.007812 1562421160.5382
MEM 359.007812 1562421160.6631
MEM 359.007812 1562421160.7973
MEM 359.007812 1562421160.9248
MEM 359.007812 1562421161.0509
MEM 359.007812 1562421161.1992
MEM 331.214844 1562421161.3330
MEM 331.214844 1562421161.4646
MEM 331.214844 1562421161.5918
MEM 331.214844 1562421161.7120
MEM 331.214844 1562421161.8403
MEM 331.214844 1562421161.9701
MEM 331.214844 1562421162.0900
MEM 331.214844 1562421162.2116
MEM 331.214844 1562421162.3359
MEM 331.214844 1562421162.4588
MEM 331.214844 1562421162.5843
MEM 331.214844 1562421162.7042
MEM 331.214844 1562421162.8262
MEM 331.214844 1562421162.9517
MEM 346.937500 1562421163.0750
MEM 356.992188 1562421163.1950
MEM 359.054688 1562421163.3146
MEM 359.054688 1562421163.4611
MEM 359.054688 1562421163.5857
MEM 359.054688 1562421163.7209
MEM 359.054688 1562421163.8556
MEM 359.054688 1562421163.9906
MEM 359.054688 1562421164.1142
MEM 359.054688 1562421164.2469
MEM 359.054688 1562421164.3925
MEM 359.054688 1562421164.5283
MEM 359.054688 1562421164.6501
MEM 359.054688 1562421164.7860
MEM 359.054688 1562421164.9148
MEM 359.054688 1562421165.0495
MEM 359.054688 1562421165.1682
MEM 359.054688 1562421165.2865
MEM 359.054688 1562421165.4084
MEM 333.714844 1562421165.5331
MEM 333.714844 1562421165.6680
MEM 333.714844 1562421165.7955
MEM 333.714844 1562421165.9143
MEM 333.714844 1562421166.0284
MEM 333.714844 1562421166.1479
MEM 333.714844 1562421166.2679
MEM 333.714844 1562421166.3879
MEM 333.714844 1562421166.5148
MEM 333.714844 1562421166.6349
MEM 333.714844 1562421166.7538
MEM 333.714844 1562421166.8847
MEM 333.714844 1562421167.0052
MEM 333.714844 1562421167.1205
MEM 333.714844 1562421167.2452
MEM 333.714844 1562421167.3655
MEM 333.714844 1562421167.5021
MEM 333.714844 1562421167.6218
MEM 333.714844 1562421167.7413
MEM 333.714844 1562421167.8608
MEM 333.714844 1562421167.9754
MEM 333.714844 1562421168.0892
MEM 333.714844 1562421168.2029
MEM 333.714844 1562421168.3168
MEM 333.714844 1562421168.4305
MEM 333.714844 1562421168.5443
MEM 333.714844 1562421168.6580
MEM 333.714844 1562421168.7764
MEM 333.714844 1562421168.8945
MEM 333.714844 1562421169.0126
MEM 333.714844 1562421169.1334
MEM 333.714844 1562421169.2522
MEM 333.714844 1562421169.3775
MEM 333.714844 1562421169.5027
MEM 333.714844 1562421169.6176
MEM 333.714844 1562421169.7330
MEM 333.714844 1562421169.8475
MEM 333.714844 1562421169.9625
MEM 333.714844 1562421170.0879
MEM 333.714844 1562421170.2105
MEM 333.714844 1562421170.3261
MEM 333.714844 1562421170.4408
MEM 333.714844 1562421170.5571
MEM 333.714844 1562421170.6744
MEM 333.714844 1562421170.8095
MEM 333.714844 1562421170.9572
MEM 333.906250 1562421171.0933
MEM 333.906250 1562421171.2167
MEM 333.906250 1562421171.3484
MEM 333.906250 1562421171.4690
MEM 333.906250 1562421171.5898
MEM 334.917969 1562421171.7108
MEM 335.156250 1562421171.8365
MEM 335.406250 1562421171.9656
MEM 335.664062 1562421172.0835
MEM 335.664062 1562421172.1998
MEM 335.664062 1562421172.3147
MEM 335.921875 1562421172.4293
MEM 336.691406 1562421172.5442
MEM 336.949219 1562421172.6808
MEM 337.156250 1562421172.8367
MEM 337.156250 1562421172.9660
MEM 337.355469 1562421173.0908
MEM 337.355469 1562421173.2194
MEM 337.355469 1562421173.3577
MEM 337.355469 1562421173.4765
MEM 337.425781 1562421173.6110
MEM 337.425781 1562421173.7343
MEM 337.425781 1562421173.8559
MEM 337.425781 1562421173.9725
MEM 337.425781 1562421174.0965
MEM 337.425781 1562421174.2157
MEM 337.425781 1562421174.3349
MEM 337.425781 1562421174.4577
MEM 337.425781 1562421174.5787
MEM 337.425781 1562421174.7003
MEM 337.425781 1562421174.8208
MEM 337.425781 1562421174.9405
MEM 337.425781 1562421175.0607
MEM 337.425781 1562421175.1808
MEM 337.425781 1562421175.3014
MEM 337.425781 1562421175.4237
MEM 337.425781 1562421175.5432
MEM 337.425781 1562421175.6627
MEM 337.425781 1562421175.7840
MEM 337.425781 1562421175.9043
MEM 337.425781 1562421176.0243
MEM 337.425781 1562421176.1446
MEM 337.425781 1562421176.2651
MEM 337.425781 1562421176.3878
MEM 337.425781 1562421176.5084
MEM 337.425781 1562421176.6287
MEM 337.425781 1562421176.7491
MEM 337.425781 1562421176.8692
MEM 337.425781 1562421176.9855
MEM 337.425781 1562421177.1040
MEM 337.425781 1562421177.2250
MEM 337.425781 1562421177.3474
MEM 337.425781 1562421177.4690
MEM 337.425781 1562421177.5894
MEM 337.425781 1562421177.7103
MEM 337.425781 1562421177.8305
MEM 337.425781 1562421177.9509
MEM 337.425781 1562421178.0705
MEM 337.425781 1562421178.1931
MEM 337.425781 1562421178.3139
MEM 337.425781 1562421178.4356
MEM 337.425781 1562421178.5570
MEM 337.425781 1562421178.6777
MEM 337.425781 1562421178.8010
MEM 337.425781 1562421178.9218
MEM 337.425781 1562421179.0448
MEM 337.425781 1562421179.1658
MEM 337.425781 1562421179.2857
MEM 337.425781 1562421179.4060
MEM 337.425781 1562421179.5290
MEM 337.425781 1562421179.6507
MEM 337.425781 1562421179.7725
MEM 337.425781 1562421179.8926
MEM 337.425781 1562421180.0118
MEM 337.425781 1562421180.1324
MEM 337.425781 1562421180.2535
MEM 337.425781 1562421180.3743
MEM 337.425781 1562421180.4966
MEM 337.425781 1562421180.6168
MEM 337.425781 1562421180.7368
MEM 337.425781 1562421180.8577
MEM 337.425781 1562421180.9778
MEM 337.425781 1562421181.0986
MEM 337.425781 1562421181.2208
MEM 337.425781 1562421181.3419
MEM 337.425781 1562421181.4653
MEM 337.425781 1562421181.5864
